study,country,take_vaccine,take_vaccine_num,age,educ,gender,cluster,weight,yes_vaccine_1,yes_vaccine_2,yes_vaccine_3,yes_vaccine_4,yes_vaccine_5,yes_vaccine_666,no_vaccine_1,no_vaccine_2,no_vaccine_3,no_vaccine_4,no_vaccine_5,no_vaccine_6,no_vaccine_7,no_vaccine_8,no_vaccine_9,no_vaccine_666,trust_vaccine_1,trust_vaccine_2,trust_vaccine_3,trust_vaccine_4,trust_vaccine_5,trust_vaccine_6,trust_vaccine_7,trust_vaccine_8,trust_vaccine_9,trust_vaccine_dk,trust_vaccine_refuse,trust_vaccine_nr,trust_vaccine_666,trust_vaccine_other
rus_syunyaev,Russia,DK,0,31,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,33,More than secondary,Female,NA,0.1940824639672401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,48,More than secondary,Female,NA,0.24635503370694384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,50,More than secondary,Female,NA,0.24635503370694384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,DK,0,42,More than secondary,Male,NA,0.17494991523406692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,25,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,28,More than secondary,Female,NA,0.0903498272966866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,42,More than secondary,Female,NA,0.0903498272966866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,32,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,DK,0,29,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,36,More than secondary,Male,NA,0.17494991523406692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,33,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,47,More than secondary,Female,NA,0.24635503370694384,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,46,More than secondary,Female,NA,0.24635503370694384,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,25,More than secondary,Female,NA,0.8593946006103608,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,31,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,32,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,No,0,50,More than secondary,Female,NA,0.24635503370694384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,54,More than secondary,Male,NA,0.3115799136364535,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,34,Secondary,Male,NA,6.880528565624528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,32,More than secondary,Male,NA,1.6640985049775634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,Yes,1,28,More than secondary,Male,NA,0.17494991523406692,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,26,More than secondary,Female,NA,0.8593946006103608,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,DK,0,26,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,42,More than secondary,Female,NA,0.0903498272966866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,31,More than secondary,Female,NA,0.0903498272966866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,34,More than secondary,Male,NA,1.6640985049775634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,41,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,No,0,43,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,No,0,36,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,DK,0,31,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,39,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,No,0,29,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,26,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,40,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,No,0,32,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,26,More than secondary,Female,NA,0.1940824639672401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,36,More than secondary,Female,NA,0.1940824639672401,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,27,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,33,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,33,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,43,More than secondary,Female,NA,0.0903498272966866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,26,More than secondary,Female,NA,0.0903498272966866,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,42,More than secondary,Male,NA,0.37581378554259653,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,32,More than secondary,Female,NA,0.8593946006103608,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,47,More than secondary,Female,NA,0.24635503370694384,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,42,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,39,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,29,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,30,More than secondary,Female,NA,0.1940824639672401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,37,More than secondary,Male,NA,0.37581378554259653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,Yes,1,43,More than secondary,Female,NA,0.0903498272966866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,32,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,39,More than secondary,Male,NA,0.17494991523406692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,46,More than secondary,Female,NA,0.24635503370694384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,37,More than secondary,Male,NA,0.17494991523406692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,34,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,DK,0,43,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,41,More than secondary,Female,NA,0.1940824639672401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,25,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,37,More than secondary,Female,NA,0.0903498272966866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,38,Secondary,Male,NA,6.880528565624528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,27,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,25,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,36,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,31,More than secondary,Male,NA,0.17494991523406692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,30,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,43,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,54,More than secondary,Female,NA,0.24635503370694384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,33,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,49,More than secondary,Female,NA,0.5292007011321621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,No,0,44,More than secondary,Female,NA,0.8593946006103608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,38,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,DK,0,29,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,29,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,40,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,49,More than secondary,Female,NA,2.3432937520257533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,49,More than secondary,Female,NA,2.3432937520257533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,30,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,DK,0,29,More than secondary,Female,NA,0.8593946006103608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,DK,0,45,More than secondary,Male,NA,1.379671764075543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,49,More than secondary,Female,NA,0.24635503370694384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,49,More than secondary,Male,NA,0.14504757828570092,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,38,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,Yes,1,34,More than secondary,Female,NA,0.0903498272966866,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,49,More than secondary,Female,NA,0.24635503370694384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,45,More than secondary,Female,NA,0.24635503370694384,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,Yes,1,41,More than secondary,Male,NA,0.17494991523406692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,31,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,31,More than secondary,Female,NA,0.0903498272966866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,41,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,38,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,39,More than secondary,Male,NA,1.6640985049775634,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,37,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,DK,0,41,More than secondary,Male,NA,0.17494991523406692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,32,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,31,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,Yes,1,43,More than secondary,Male,NA,0.17494991523406692,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,47,Secondary,Male,NA,6.880528565624528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,41,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,51,More than secondary,Female,NA,2.3432937520257533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,36,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,37,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,DK,0,34,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,41,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,32,More than secondary,Female,NA,0.0903498272966866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,No,0,30,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,Yes,1,48,More than secondary,Male,NA,0.14504757828570092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,34,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,35,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,49,More than secondary,Female,NA,0.24635503370694384,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,54,More than secondary,Female,NA,0.24635503370694384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,40,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,No,0,29,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,Yes,1,48,More than secondary,Male,NA,1.379671764075543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,53,More than secondary,Female,NA,0.24635503370694384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,40,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,No,0,44,More than secondary,Male,NA,0.17494991523406692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,Yes,1,49,More than secondary,Male,NA,0.14504757828570092,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,51,More than secondary,Male,NA,1.379671764075543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,39,More than secondary,Female,NA,0.8593946006103608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,36,More than secondary,Male,NA,0.17494991523406692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,Yes,1,38,More than secondary,Female,NA,0.8593946006103608,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,Yes,1,38,More than secondary,Male,NA,0.17494991523406692,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,39,More than secondary,Male,NA,1.6640985049775634,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,34,Secondary,Female,NA,6.880528565624528,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,42,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,No,0,29,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,NA
rus_syunyaev,Russia,Yes,1,37,More than secondary,Female,NA,0.0903498272966866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,NA
rus_syunyaev,Russia,DK,0,26,More than secondary,Female,NA,0.0903498272966866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA
